store_nbr,family,sales_lag_7,sales_rolling_mean_7
49,BREAD/BAKERY,1174.233,1177.7167142857143
49,CELEBRATION,55.0,28.857142857142858
49,CLEANING,1592.0,1666.0
49,DAIRY,1734.0,2027.0
49,DELI,347.227,397.1892857142857
49,EGGS,413.0,449.42857142857144
49,FROZEN FOODS,255.0,315.66542857142855
49,GROCERY I,6386.0,6984.714285714285
49,GROCERY II,61.0,71.71428571428571
49,BEAUTY,12.0,12.142857142857142
49,HARDWARE,0.0,1.4285714285714286
49,HOME AND KITCHEN II,50.0,50.42857142857143
49,HOME APPLIANCES,1.0,0.7142857142857143
49,HOME CARE,420.0,413.57142857142856
49,LADIESWEAR,14.0,12.285714285714286
49,LAWN AND GARDEN,8.0,36.142857142857146
49,LINGERIE,16.0,10.142857142857142
49,"LIQUOR,WINE,BEER",147.0,278.2857142857143
49,MAGAZINES,27.0,21.0
49,MEATS,574.52,801.6321428571428
49,PERSONAL CARE,427.0,479.42857142857144
49,PET SUPPLIES,18.0,20.857142857142858
49,HOME AND KITCHEN I,34.0,56.714285714285715
49,PLAYERS AND ELECTRONICS,18.0,30.714285714285715
49,BABY CARE,0.0,0.0
48,SEAFOOD,22.45,25.725857142857144
48,DAIRY,1015.0,1150.4285714285713
48,DELI,475.508,606.706
48,EGGS,89.0,105.71428571428571
48,FROZEN FOODS,150.147,212.33757142857144
48,GROCERY I,6443.0,7226.857142857143
48,GROCERY II,56.0,48.285714285714285
48,HARDWARE,0.0,0.14285714285714285
48,HOME AND KITCHEN I,16.0,32.57142857142857
48,HOME AND KITCHEN II,39.0,32.0
48,HOME APPLIANCES,0.0,0.0
48,HOME CARE,429.0,480.14285714285717
49,AUTOMOTIVE,9.0,10.857142857142858
48,LADIESWEAR,11.0,20.285714285714285
48,LINGERIE,2.0,4.571428571428571
48,"LIQUOR,WINE,BEER",85.0,144.57142857142858
48,MAGAZINES,6.0,7.428571428571429
48,MEATS,818.239,883.9611428571428
48,PERSONAL CARE,600.0,690.4285714285714
48,PET SUPPLIES,23.0,23.142857142857142
48,PLAYERS AND ELECTRONICS,25.0,27.0
48,POULTRY,688.733,813.4277142857143
48,PREPARED FOODS,77.525,99.7992857142857
48,PRODUCE,1455.132,1972.695
48,SCHOOL AND OFFICE SUPPLIES,504.0,468.14285714285717
48,LAWN AND GARDEN,5.0,13.857142857142858
41,HOME AND KITCHEN II,102.0,40.42857142857143
49,POULTRY,784.15497,926.1567157142856
49,PRODUCE,5824.326,7092.377285714285
50,PET SUPPLIES,12.0,13.428571428571429
50,PLAYERS AND ELECTRONICS,15.0,24.0
50,POULTRY,255.893,398.1321428571428
50,PREPARED FOODS,78.382,94.90357328571429
50,PRODUCE,1752.072,2122.6854285714285
50,SCHOOL AND OFFICE SUPPLIES,489.0,377.42857142857144
50,SEAFOOD,13.701,18.161000142857144
51,AUTOMOTIVE,3.0,6.428571428571429
51,BABY CARE,0.0,0.0
51,BEAUTY,6.0,5.714285714285714
51,BEVERAGES,3269.0,4252.285714285715
50,PERSONAL CARE,513.0,529.2857142857143
51,BOOKS,0.0,0.0
51,CELEBRATION,13.0,11.571428571428571
51,CLEANING,1130.0,1251.2857142857142
51,DAIRY,1193.0,1511.4285714285713
51,DELI,182.012,244.4714285714286
51,EGGS,294.0,330.14285714285717
51,FROZEN FOODS,223.986,267.46671428571426
51,GROCERY I,3922.0,4629.428571428572
51,GROCERY II,35.0,47.285714285714285
51,HARDWARE,3.0,2.4285714285714284
51,HOME AND KITCHEN I,20.0,40.714285714285715
51,HOME AND KITCHEN II,118.0,56.142857142857146
51,BREAD/BAKERY,685.902,826.9572857142857
49,PREPARED FOODS,155.075,207.47514285714286
50,MEATS,611.176,580.9217142857143
50,"LIQUOR,WINE,BEER",100.0,147.14285714285714
49,SCHOOL AND OFFICE SUPPLIES,375.0,260.57142857142856
49,SEAFOOD,78.187,77.70928571428571
50,AUTOMOTIVE,25.0,14.0
50,BABY CARE,0.0,0.0
50,BEAUTY,12.0,15.857142857142858
50,BEVERAGES,3564.0,4002.4285714285716
50,BOOKS,0.0,0.0
50,BREAD/BAKERY,483.132,548.0167142857143
50,CELEBRATION,31.0,37.0
50,CLEANING,1245.0,1453.857142857143
50,DAIRY,957.0,1046.5714285714287
50,MAGAZINES,8.0,12.285714285714286
50,DELI,356.56,433.64314285714283
50,FROZEN FOODS,91.183,156.80557142857145
50,GROCERY I,5666.0,6183.857142857143
50,GROCERY II,77.0,63.57142857142857
50,HARDWARE,1.0,2.0
50,HOME AND KITCHEN I,46.0,70.57142857142857
50,HOME AND KITCHEN II,13.0,34.0
50,HOME APPLIANCES,0.0,0.0
50,HOME CARE,271.0,338.0
50,LADIESWEAR,15.0,12.714285714285714
50,LAWN AND GARDEN,7.0,11.0
50,LINGERIE,10.0,6.142857142857143
50,EGGS,91.0,107.28571428571429
41,HOME AND KITCHEN I,24.0,32.857142857142854
41,HARDWARE,1.0,1.7142857142857142
41,GROCERY II,17.0,33.0
32,DAIRY,135.0,151.14285714285714
32,DELI,51.0,83.71428571428571
32,EGGS,106.0,228.71428571428572
32,FROZEN FOODS,26.504,21.71642857142857
32,GROCERY I,2127.0,1705.142857142857
32,GROCERY II,1.0,1.8571428571428572
32,HARDWARE,2.0,0.5714285714285714
32,HOME AND KITCHEN I,4.0,7.428571428571429
32,HOME AND KITCHEN II,1.0,5.285714285714286
32,HOME APPLIANCES,1.0,0.2857142857142857
32,HOME CARE,78.0,79.0
32,LADIESWEAR,0.0,0.0
32,LAWN AND GARDEN,0.0,0.0
32,LINGERIE,0.0,0.8571428571428571
32,"LIQUOR,WINE,BEER",30.0,39.285714285714285
32,MAGAZINES,0.0,0.42857142857142855
32,MEATS,71.8,69.30528571428572
32,PERSONAL CARE,52.0,64.42857142857143
32,PET SUPPLIES,2.0,0.8571428571428571
32,PLAYERS AND ELECTRONICS,3.0,1.5714285714285714
32,POULTRY,51.002,57.81471485714286
32,PREPARED FOODS,5.0,11.428571428571429
32,PRODUCE,339.949,217.86457142857145
32,CLEANING,333.0,478.85714285714283
32,CELEBRATION,6.0,5.428571428571429
32,BREAD/BAKERY,89.0,120.71428571428571
32,BOOKS,0.0,0.0
31,GROCERY II,13.0,13.428571428571429
31,HARDWARE,0.0,0.2857142857142857
31,HOME AND KITCHEN I,10.0,21.142857142857142
31,HOME AND KITCHEN II,14.0,18.285714285714285
31,HOME APPLIANCES,0.0,0.0
31,HOME CARE,239.0,253.85714285714286
31,LADIESWEAR,1.0,1.1428571428571428
31,LAWN AND GARDEN,10.0,8.857142857142858
31,LINGERIE,8.0,7.0
31,"LIQUOR,WINE,BEER",23.0,23.428571428571427
31,MAGAZINES,1.0,1.8571428571428572
32,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
31,MEATS,299.171,374.4048571428571
31,PET SUPPLIES,3.0,4.857142857142857
31,PLAYERS AND ELECTRONICS,9.0,5.714285714285714
31,POULTRY,166.162,133.29085571428573
31,PREPARED FOODS,67.868,70.00028571428571
31,PRODUCE,2644.4321,1319.0864428571429
31,SCHOOL AND OFFICE SUPPLIES,0.0,1.0
31,SEAFOOD,1.0,5.428571428571429
32,AUTOMOTIVE,0.0,2.2857142857142856
32,BABY CARE,0.0,0.0
32,BEAUTY,1.0,1.0
32,BEVERAGES,1791.0,1193.0
31,PERSONAL CARE,207.0,215.71428571428572
32,SEAFOOD,1.0,1.7142857142857142
33,AUTOMOTIVE,8.0,6.0
33,BABY CARE,0.0,0.0
33,PRODUCE,2168.636,1265.618285714286
33,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
33,SEAFOOD,1.0,0.7142857142857143
34,AUTOMOTIVE,2.0,2.5714285714285716
34,BABY CARE,0.0,0.42857142857142855
34,BEAUTY,2.0,2.142857142857143
34,BEVERAGES,2144.0,2520.4285714285716
34,BOOKS,0.0,0.0
34,BREAD/BAKERY,611.0,699.0
34,CELEBRATION,7.0,11.428571428571429
34,CLEANING,686.0,819.0
33,PREPARED FOODS,42.0,31.142857142857142
34,DAIRY,448.0,590.7142857142857
34,EGGS,172.0,149.57142857142858
34,FROZEN FOODS,57.0,67.80857142857143
34,GROCERY I,3918.172,4079.4331428571427
34,GROCERY II,5.0,8.142857142857142
34,HARDWARE,14.0,5.285714285714286
34,HOME AND KITCHEN I,15.0,20.428571428571427
34,HOME AND KITCHEN II,33.0,33.285714285714285
34,HOME APPLIANCES,0.0,0.0
34,HOME CARE,185.0,184.42857142857142
34,LADIESWEAR,0.0,2.0
34,LAWN AND GARDEN,0.0,4.285714285714286
34,DELI,209.011,216.96114285714287
31,GROCERY I,4441.289,4424.825714285714
33,POULTRY,274.233,248.41128571428573
33,PET SUPPLIES,3.0,2.4285714285714284
33,BEAUTY,1.0,3.0
33,BEVERAGES,2736.0,2556.8571428571427
33,BOOKS,0.0,0.0
33,BREAD/BAKERY,238.0,218.14285714285714
33,CELEBRATION,6.0,7.857142857142857
33,CLEANING,933.0,858.4285714285714
33,DAIRY,325.0,413.2857142857143
33,DELI,179.0,173.85714285714286
33,EGGS,141.0,247.42857142857142
33,FROZEN FOODS,28.0,65.24357142857143
33,GROCERY I,2972.0,2840.5714285714284
33,PLAYERS AND ELECTRONICS,5.0,3.5714285714285716
33,GROCERY II,3.0,4.0
33,HOME AND KITCHEN I,29.0,42.42857142857143
33,HOME AND KITCHEN II,19.0,17.142857142857142
33,HOME APPLIANCES,2.0,0.2857142857142857
33,HOME CARE,178.0,226.57142857142858
33,LADIESWEAR,0.0,0.0
33,LAWN AND GARDEN,0.0,0.0
33,LINGERIE,8.0,12.714285714285714
33,"LIQUOR,WINE,BEER",22.0,52.285714285714285
33,MAGAZINES,2.0,1.8571428571428572
33,MEATS,81.658,247.14243142857143
33,PERSONAL CARE,228.0,200.28571428571428
33,HARDWARE,2.0,0.5714285714285714
31,FROZEN FOODS,89.825,98.3527142857143
31,EGGS,341.0,315.42857142857144
31,DELI,189.184,232.43714285714287
28,POULTRY,197.183,219.63814285714287
28,PREPARED FOODS,91.024,82.46014285714286
28,PRODUCE,2865.329,1611.920285714286
28,SCHOOL AND OFFICE SUPPLIES,2.0,2.2857142857142856
28,SEAFOOD,5.0,3.4285714285714284
29,AUTOMOTIVE,11.0,5.857142857142857
29,BABY CARE,1.0,0.5714285714285714
29,BEAUTY,4.0,3.2857142857142856
29,BEVERAGES,3681.0,3225.285714285714
29,BOOKS,0.0,0.0
29,BREAD/BAKERY,679.0,656.4285714285714
28,PLAYERS AND ELECTRONICS,7.0,5.571428571428571
29,CELEBRATION,12.0,13.428571428571429
29,DAIRY,631.0,665.7142857142857
29,DELI,252.221,262.742
29,EGGS,212.0,212.0
29,FROZEN FOODS,39.0,79.26871428571428
29,GROCERY I,3679.531,3800.4944285714287
29,GROCERY II,23.0,18.0
29,HARDWARE,3.0,2.0
29,HOME AND KITCHEN I,23.0,29.428571428571427
29,HOME AND KITCHEN II,21.0,17.714285714285715
29,HOME APPLIANCES,0.0,0.0
29,HOME CARE,228.0,225.57142857142858
29,CLEANING,853.0,868.4285714285714
29,LADIESWEAR,0.0,0.0
28,PET SUPPLIES,4.0,5.142857142857143
28,MEATS,213.156,200.02257142857144
28,AUTOMOTIVE,4.0,4.285714285714286
28,BABY CARE,0.0,0.0
28,BEAUTY,4.0,3.0
28,BEVERAGES,2938.0,3509.714285714286
28,BOOKS,0.0,0.0
28,BREAD/BAKERY,570.0,608.1428571428571
28,CELEBRATION,11.0,14.857142857142858
28,CLEANING,1101.0,1092.5714285714287
28,DAIRY,703.0,789.4285714285714
28,DELI,319.171,345.39242857142864
28,EGGS,218.0,218.28571428571428
28,PERSONAL CARE,254.0,292.42857142857144
28,FROZEN FOODS,66.0,76.15842857142857
28,GROCERY II,25.0,21.142857142857142
28,HARDWARE,0.0,0.42857142857142855
28,HOME AND KITCHEN I,17.0,28.714285714285715
28,HOME AND KITCHEN II,6.0,17.428571428571427
28,HOME APPLIANCES,5.0,1.1428571428571428
28,HOME CARE,228.0,238.71428571428572
28,LADIESWEAR,0.0,0.0
28,LAWN AND GARDEN,6.0,8.0
28,LINGERIE,6.0,5.428571428571429
28,"LIQUOR,WINE,BEER",36.0,61.0
28,MAGAZINES,2.0,1.1428571428571428
28,GROCERY I,4040.906,6071.208571428571
34,LINGERIE,3.0,4.285714285714286
29,LAWN AND GARDEN,6.0,6.714285714285714
29,"LIQUOR,WINE,BEER",12.0,105.71428571428571
30,HOME CARE,105.0,152.42857142857142
30,LADIESWEAR,3.0,1.4285714285714286
30,LAWN AND GARDEN,0.0,0.0
30,LINGERIE,0.0,2.142857142857143
30,"LIQUOR,WINE,BEER",29.0,48.42857142857143
30,MAGAZINES,0.0,1.0
30,MEATS,60.294,65.52728571428572
30,PERSONAL CARE,63.0,72.0
30,PET SUPPLIES,0.0,1.7142857142857142
30,PLAYERS AND ELECTRONICS,4.0,4.0
30,POULTRY,89.192,104.56628571428573
30,HOME APPLIANCES,0.0,0.0
30,PREPARED FOODS,22.0,20.571428571428573
30,SCHOOL AND OFFICE SUPPLIES,1.0,0.14285714285714285
30,SEAFOOD,0.0,3.4285714285714284
31,AUTOMOTIVE,3.0,8.428571428571429
31,BABY CARE,0.0,0.0
31,BEAUTY,1.0,1.7142857142857142
31,BEVERAGES,3260.0,3517.1428571428573
31,BOOKS,0.0,0.0
31,BREAD/BAKERY,586.0,534.8571428571429
31,CELEBRATION,15.0,11.142857142857142
31,CLEANING,1022.0,1004.2857142857143
31,DAIRY,623.0,632.4285714285714
30,PRODUCE,1349.111,602.8547142857143
29,LINGERIE,6.0,7.857142857142857
30,HOME AND KITCHEN II,7.0,7.857142857142857
30,HARDWARE,0.0,0.42857142857142855
29,MAGAZINES,4.0,1.5714285714285714
29,MEATS,120.024,117.91142857142857
29,PERSONAL CARE,225.0,200.42857142857142
29,PET SUPPLIES,7.0,4.285714285714286
29,PLAYERS AND ELECTRONICS,7.0,6.285714285714286
29,POULTRY,221.36,184.93971428571427
29,PREPARED FOODS,69.937,68.58414285714287
29,PRODUCE,2251.4,1171.9282857142857
29,SCHOOL AND OFFICE SUPPLIES,5.0,2.4285714285714284
29,SEAFOOD,7.0,7.285714285714286
30,AUTOMOTIVE,0.0,3.2857142857142856
30,HOME AND KITCHEN I,16.0,13.428571428571429
30,BABY CARE,0.0,0.42857142857142855
30,BEVERAGES,1300.0,1346.5714285714287
30,BOOKS,0.0,0.0
30,BREAD/BAKERY,163.0,168.28571428571428
30,CELEBRATION,1.0,5.714285714285714
30,CLEANING,512.0,447.7142857142857
30,DAIRY,244.0,250.0
30,DELI,82.0,112.14285714285714
30,EGGS,115.0,135.71428571428572
30,FROZEN FOODS,53.0,52.36428571428565
30,GROCERY I,1945.0,1901.142857142857
30,GROCERY II,3.0,7.0
30,BEAUTY,1.0,0.2857142857142857
54,PRODUCE,790.013,655.6298571428571
34,"LIQUOR,WINE,BEER",10.0,28.857142857142858
34,MEATS,145.142,166.42114285714288
39,AUTOMOTIVE,4.0,7.857142857142857
39,BABY CARE,0.0,0.2857142857142857
39,BEAUTY,3.0,2.2857142857142856
39,BEVERAGES,3863.0,3402.1428571428573
39,BOOKS,0.0,0.0
39,BREAD/BAKERY,654.0,645.5714285714286
39,CELEBRATION,4.0,5.285714285714286
39,CLEANING,1328.0,1283.2857142857142
39,DAIRY,732.0,578.5714285714286
39,DELI,195.7,172.30014285714287
39,EGGS,309.0,396.7142857142857
39,FROZEN FOODS,72.0,67.42857142857143
39,GROCERY I,6052.422,4939.923
39,GROCERY II,26.0,27.285714285714285
39,HARDWARE,0.0,1.0
39,HOME AND KITCHEN I,25.0,26.0
39,HOME AND KITCHEN II,30.0,17.428571428571427
39,HOME APPLIANCES,0.0,0.0
39,HOME CARE,604.0,348.7142857142857
39,LADIESWEAR,6.0,5.428571428571429
39,LAWN AND GARDEN,18.0,14.142857142857142
39,LINGERIE,10.0,6.714285714285714
39,"LIQUOR,WINE,BEER",32.0,53.857142857142854
38,SEAFOOD,5.0,16.217000000000002
38,SCHOOL AND OFFICE SUPPLIES,0.0,6.857142857142857
38,PRODUCE,1744.849,2058.1534285714283
38,PREPARED FOODS,41.748,76.35
38,BREAD/BAKERY,419.073,431.81357142857144
38,CELEBRATION,11.0,14.0
38,CLEANING,679.0,784.7142857142857
38,DAIRY,758.0,746.4285714285714
38,DELI,140.339,146.571
38,EGGS,70.0,80.57142857142857
38,FROZEN FOODS,106.05,114.52828571428573
38,GROCERY I,2928.0,3256.4285714285716
38,GROCERY II,39.0,33.57142857142857
38,HARDWARE,1.0,1.0
38,HOME AND KITCHEN I,33.0,47.57142857142857
39,MAGAZINES,0.0,5.857142857142857
38,HOME AND KITCHEN II,29.0,23.857142857142858
38,HOME CARE,249.0,286.2857142857143
38,LADIESWEAR,26.0,25.428571428571427
38,LAWN AND GARDEN,18.0,16.0
38,LINGERIE,18.0,12.714285714285714
38,"LIQUOR,WINE,BEER",50.0,159.85714285714286
38,MAGAZINES,16.0,15.857142857142858
38,MEATS,135.978,154.82500000000002
38,PERSONAL CARE,240.0,326.2857142857143
38,PET SUPPLIES,6.0,9.142857142857142
38,PLAYERS AND ELECTRONICS,16.0,11.857142857142858
38,POULTRY,94.89,137.85671428571428
38,HOME APPLIANCES,0.0,0.0
39,MEATS,188.902,158.67528628571432
39,PERSONAL CARE,268.0,261.0
39,PET SUPPLIES,6.0,6.571428571428571
40,"LIQUOR,WINE,BEER",105.0,36.142857142857146
40,MAGAZINES,1.0,2.2857142857142856
40,MEATS,146.442,139.41685714285714
40,PERSONAL CARE,316.0,277.57142857142856
40,PET SUPPLIES,4.0,3.2857142857142856
40,PLAYERS AND ELECTRONICS,23.0,12.142857142857142
40,POULTRY,187.287,176.15143000000003
40,PREPARED FOODS,58.0,52.0
40,PRODUCE,2167.914,1161.2312857142858
40,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
40,SEAFOOD,0.0,5.857142857142857
40,LINGERIE,8.0,10.0
41,AUTOMOTIVE,6.0,6.571428571428571
41,BEAUTY,12.0,12.571428571428571
41,BEVERAGES,1587.0,1994.0
41,BOOKS,0.0,0.0
41,BREAD/BAKERY,412.874,487.69485714285713
41,CELEBRATION,15.0,12.285714285714286
41,CLEANING,854.0,875.1428571428571
41,DAIRY,565.0,705.7142857142857
41,DELI,180.851,210.60914285714284
41,EGGS,84.0,129.57142857142858
41,FROZEN FOODS,111.925,169.05285714285714
41,GROCERY I,2946.0,3398.5714285714284
41,BABY CARE,0.0,0.0
38,BOOKS,0.0,0.0
40,LAWN AND GARDEN,0.0,0.14285714285714285
40,HOME CARE,405.0,370.7142857142857
39,PLAYERS AND ELECTRONICS,17.0,11.0
39,POULTRY,213.112,221.55243
39,PREPARED FOODS,61.937,52.357143428571426
39,PRODUCE,2600.935,1535.3797142857143
39,SCHOOL AND OFFICE SUPPLIES,4.0,9.571428571428571
39,SEAFOOD,7.054,12.522428571428573
40,AUTOMOTIVE,3.0,1.8571428571428572
40,BABY CARE,0.0,0.0
40,BEAUTY,4.0,3.0
40,BEVERAGES,4050.0,4900.714285714285
40,BOOKS,0.0,0.0
40,LADIESWEAR,0.0,0.0
40,BREAD/BAKERY,536.0,444.85714285714283
40,CLEANING,1504.0,1460.4285714285713
40,DAIRY,641.0,638.7142857142857
40,DELI,283.0,262.57142857142856
40,EGGS,216.0,196.85714285714286
40,FROZEN FOODS,84.264,75.97528571428565
40,GROCERY I,5497.0,6456.571428571428
40,GROCERY II,6.0,10.0
40,HARDWARE,3.0,2.2857142857142856
40,HOME AND KITCHEN I,32.0,29.285714285714285
40,HOME AND KITCHEN II,25.0,24.142857142857142
40,HOME APPLIANCES,0.0,0.0
40,CELEBRATION,5.0,14.571428571428571
38,BEVERAGES,1639.0,2029.0
38,BEAUTY,1.0,7.142857142857143
38,BABY CARE,0.0,0.0
35,LAWN AND GARDEN,0.0,0.0
35,LINGERIE,0.0,0.2857142857142857
35,"LIQUOR,WINE,BEER",9.0,67.0
35,MAGAZINES,0.0,1.1428571428571428
35,MEATS,245.05501,184.25585857142855
35,PERSONAL CARE,71.0,67.0
35,PET SUPPLIES,1.0,0.7142857142857143
35,PLAYERS AND ELECTRONICS,1.0,1.0
35,POULTRY,51.89,61.34614271428571
35,PREPARED FOODS,15.0,19.714285714285715
35,PRODUCE,753.143,416.88799714285716
35,LADIESWEAR,0.0,0.0
35,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
36,AUTOMOTIVE,2.0,5.857142857142857
36,BABY CARE,0.0,0.0
36,BEAUTY,1.0,1.4285714285714286
36,BEVERAGES,4079.0,3954.714285714286
36,BOOKS,0.0,0.0
36,BREAD/BAKERY,605.0,541.7142857142857
36,CELEBRATION,8.0,12.428571428571429
36,CLEANING,992.0,821.5714285714286
36,DAIRY,701.0,592.2857142857143
36,DELI,204.865,207.72228571428568
36,EGGS,160.0,150.42857142857142
35,SEAFOOD,1.0,1.4285714285714286
36,FROZEN FOODS,83.0,133.08457142857145
35,HOME CARE,84.0,84.28571428571429
35,HOME AND KITCHEN II,5.0,4.571428571428571
34,PERSONAL CARE,212.0,244.71428571428572
34,PET SUPPLIES,5.0,2.857142857142857
34,PLAYERS AND ELECTRONICS,2.0,6.285714285714286
34,POULTRY,128.0,155.05185857142857
34,PREPARED FOODS,22.0,29.153
34,PRODUCE,1071.539,683.242142857143
34,SCHOOL AND OFFICE SUPPLIES,12.0,5.428571428571429
34,SEAFOOD,1.0,2.0
35,AUTOMOTIVE,5.0,3.4285714285714284
35,BABY CARE,0.0,0.0
35,BEAUTY,0.0,0.7142857142857143
35,HOME APPLIANCES,0.0,0.0
35,BEVERAGES,1109.0,1554.7142857142858
35,BREAD/BAKERY,160.0,128.71428571428572
35,CELEBRATION,3.0,2.142857142857143
35,CLEANING,346.0,431.42857142857144
35,DAIRY,169.0,177.28571428571428
35,DELI,85.0,98.57142857142857
35,EGGS,165.0,159.0
35,FROZEN FOODS,33.0,78.85714285714286
35,GROCERY I,1918.0,1925.142857142857
35,GROCERY II,6.0,4.0
35,HARDWARE,0.0,1.1428571428571428
35,HOME AND KITCHEN I,4.0,8.285714285714286
35,BOOKS,0.0,0.0
34,MAGAZINES,3.0,2.2857142857142856
36,GROCERY I,4029.5,3760.394
36,HARDWARE,0.0,0.42857142857142855
37,EGGS,110.0,104.28571428571429
37,FROZEN FOODS,105.0,102.98357142857142
37,GROCERY I,3329.0,2926.1428571428573
37,GROCERY II,34.0,36.714285714285715
37,HARDWARE,0.0,1.5714285714285714
37,HOME AND KITCHEN I,18.0,33.0
37,HOME AND KITCHEN II,89.0,33.857142857142854
37,HOME APPLIANCES,0.0,0.0
37,HOME CARE,177.0,181.28571428571428
37,LADIESWEAR,23.0,18.0
37,LAWN AND GARDEN,14.0,17.714285714285715
37,DELI,114.455,130.8731434285714
37,LINGERIE,5.0,1.5714285714285714
37,MAGAZINES,12.0,10.714285714285714
37,MEATS,198.515,203.61556857142855
37,PERSONAL CARE,247.0,225.0
37,PET SUPPLIES,7.0,10.857142857142858
37,PLAYERS AND ELECTRONICS,8.0,12.571428571428571
37,POULTRY,232.395,232.09885714285716
37,PREPARED FOODS,59.003998,68.813429
37,PRODUCE,2055.161,2238.7974285714286
37,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
37,SEAFOOD,7.703,11.626857000000003
38,AUTOMOTIVE,2.0,5.142857142857143
37,"LIQUOR,WINE,BEER",62.0,100.42857142857143
36,GROCERY II,8.0,10.285714285714286
37,DAIRY,765.0,746.1428571428571
37,CELEBRATION,7.0,6.428571428571429
36,HOME AND KITCHEN I,182.0,56.142857142857146
36,HOME AND KITCHEN II,14.0,9.571428571428571
36,HOME APPLIANCES,0.0,0.0
36,HOME CARE,208.0,205.85714285714286
36,LADIESWEAR,0.0,0.0
36,LAWN AND GARDEN,30.0,29.857142857142858
36,LINGERIE,5.0,4.714285714285714
36,"LIQUOR,WINE,BEER",43.0,92.0
36,MAGAZINES,2.0,1.7142857142857142
36,MEATS,274.402,251.64243000000002
36,PERSONAL CARE,199.0,203.14285714285714
37,CLEANING,815.0,706.5714285714286
36,PET SUPPLIES,4.0,4.285714285714286
36,POULTRY,135.302,119.96585642857143
36,PREPARED FOODS,42.0,40.832
36,PRODUCE,3079.159,1455.6031428571428
36,SCHOOL AND OFFICE SUPPLIES,0.0,0.8571428571428571
36,SEAFOOD,1.0,2.142857142857143
37,AUTOMOTIVE,5.0,4.142857142857143
37,BABY CARE,0.0,0.0
37,BEAUTY,7.0,8.857142857142858
37,BEVERAGES,2368.0,2250.1428571428573
37,BOOKS,0.0,0.0
37,BREAD/BAKERY,483.408,458.9631428571428
36,PLAYERS AND ELECTRONICS,3.0,2.857142857142857
54,SEAFOOD,12.0,3.0
